|Sat Jan 10 15:40:06 +0000 2015|;|3|;|tremendo xiv rt AT_USER atentado a charlie hebdo URL URL|
|Sat Jan 10 15:39:59 +0000 2015|;|0|;|violência morte não justifica mas vamos respeitar a religião dos outros né URL|
|Sat Jan 10 15:39:50 +0000 2015|;|0|;|não sou charlie hebdo URL via AT_USER|
|Sat Jan 10 15:39:45 +0000 2015|;|0|;|URL refletir e tentar entendero certo ou errado nessa história extremistas ou os propagadores da liberdade e verdade|
|Sat Jan 10 15:39:24 +0000 2015|;|0|;|a sociedade agora entende a importância do humor diz ziraldo sobre ataque à charlie hebdo URL URL|
|Sat Jan 10 15:39:12 +0000 2015|;|2|;|rt AT_USER bomba ataque em paris hamas condena atentado contra o charlie hebdo ansaem comunicado hamas disse que in URL|
|Sat Jan 10 15:39:11 +0000 2015|;|0|;|tentar ligar os pontos URL|
|Sat Jan 10 15:39:02 +0000 2015|;|0|;|aí o mundo ta o que tá porque a dilma disse que precisa ver os dois lados do caso charlie hebdo ela é uma louca mesmo nao falo nada|
|Sat Jan 10 15:39:00 +0000 2015|;|0|;|homenagens às vítimas do URL|
|Sat Jan 10 15:38:53 +0000 2015|;|4|;|rt AT_USER lamento que os terroristas daqui não tiveram o mesmo fim que os da revista satírica charlie hebdo bomdiabrasil dilmanaome…|
|Sat Jan 10 15:38:15 +0000 2015|;|0|;|o objetivo não era atacar a liberdade expressão acho que estão cagando pra liberdade expressão laerte URL|
|Sat Jan 10 15:38:03 +0000 2015|;|1|;|condena de hamas al atentado contra charlie hebdo URL|
|Sat Jan 10 15:38:01 +0000 2015|;|0|;|esse trecho da entrevista com o assassino do charlie hebdo pouco antes dele também ser assassinado talvez URL|
|Sat Jan 10 15:37:42 +0000 2015|;|54|;|rt AT_USER nada justifica o terrorismo contra o charlie hebdo e o que justifica o terrorismo moral do charlie hebdo contra uma r…|
|Sat Jan 10 15:37:33 +0000 2015|;|1|;|e se a capa da próxima charlie hebdo tiver uma imagem dealguém a cagar numa tricolor enquanto canta uma versão bastardizada da marseillaise|
|Sat Jan 10 15:37:31 +0000 2015|;|0|;|e gente que mistura o atentado ao charlie hebdo com manifestação por r$ 050|
|Sat Jan 10 15:37:14 +0000 2015|;|0|;|AT_USER eu discordo veementemente dessa revista charlie hebdo mas defendo o direito deles de expressarem seus pontos de vista idiotas|
|Sat Jan 10 15:36:59 +0000 2015|;|74|;|rt AT_USER minha opinião sobre o caso charlie hebdo não sei pronunciar|
|Sat Jan 10 15:36:33 +0000 2015|;|0|;|la jornada argelia agrega contexto al ataque contra charlie hebdo URL via AT_USER|
|Sat Jan 10 15:36:30 +0000 2015|;|7667|;|rt AT_USER atentado a charlie hebdo URL URL|
|Sat Jan 10 15:36:25 +0000 2015|;|0|;|tenho que dar a mão a palmatória fui um dos que se indignou com a postura inicial do laerte agora já concordo mais URL|
|Sat Jan 10 15:36:14 +0000 2015|;|4|;|rt AT_USER até agora eu não sei bar charlie hebdo é o cara que morreu o nome do jornal ou um nome que deram ao atentado como é boa a…|
|Sat Jan 10 15:36:10 +0000 2015|;|0|;|cambia charlie hebdo vida de vecindario URL|
|Sat Jan 10 15:36:09 +0000 2015|;|13|;|rt AT_USER hamas condena ataque à revista charlie hebdo em paris URL|
|Sat Jan 10 15:36:09 +0000 2015|;|0|;|as charges polêmicas do charlie hebdo como os comentários políticos de colunistas da veja são de péssimo URL|
|Sat Jan 10 15:36:06 +0000 2015|;|0|;|maravillosamente provocadora próxima portada de charlie hebdo urgente se buscan seis dibujantes URL vía AT_USER|
|Sat Jan 10 15:36:04 +0000 2015|;|0|;|hamas condena el ataque a charlie hebdo URL|
|Sat Jan 10 15:35:59 +0000 2015|;|0|;|sospechosos de masacre en charlie hebdo son acorralados via URL|
|Sat Jan 10 15:35:59 +0000 2015|;|0|;|a encarnação em charlie hebdo URL|
|Sat Jan 10 15:35:52 +0000 2015|;|4|;|rt AT_USER aqui finalmente corrigida minha coluna de hoje no c2 do estadão sobre charlie hebdo=pasquim&gtURL|
|Sat Jan 10 15:35:48 +0000 2015|;|0|;|charlie hebdo e a asneira de sheherazade URL|
|Sat Jan 10 15:35:45 +0000 2015|;|1|;|rt AT_USER ataque em paris hamas condena atentado contra o charlie hebdo ansaem comunicado hamas disse que URL|
|Sat Jan 10 15:35:41 +0000 2015|;|1|;|charlie hebdo humoristas respondem à mensagem polémica de gustavo santos URL|
|Sat Jan 10 15:35:41 +0000 2015|;|0|;|URL br terrorista ia em bar perto do charlie hebdo diz acreana que vive  - URL|
|Sat Jan 10 15:35:01 +0000 2015|;|0|;|ataque a charlie hebdo quem são as vítimas  um ataque ao - URL URL|
|Sat Jan 10 15:34:59 +0000 2015|;|0|;|cronista da revista charlie hebdo não pude salvá-los URL|
|Sat Jan 10 15:34:53 +0000 2015|;|1167|;|rt AT_USER atentado a charlie hebdo URL|
|Sat Jan 10 15:34:46 +0000 2015|;|0|;|gostei de um vídeo AT_USER de AT_USER URL somos todos charlie hebdo|
|Sat Jan 10 15:34:40 +0000 2015|;|0|;|que vontade de dissertar sobre esse caso do charlie hebdo|
|Sat Jan 10 15:34:40 +0000 2015|;|0|;|rachel sheherazade e a veja se comparando ao charlie hebdo|
|Sat Jan 10 15:34:16 +0000 2015|;|0|;|dizíamos eu amo você uns aos outros diz jornalista do charlie hebdo URL via AT_USER|
|Sat Jan 10 15:33:39 +0000 2015|;|0|;|totalmente de acuerdo “AT_USER charlie hebdode AT_USER AT_USER AT_USER URL|
